id,title,year,credit,country,state,city,latitude,longitude
2017709299,"South Sea Restaurant, Casper, Wyoming",2004.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wyoming,Casper,42.86663,-106.31308
2017707989,"Highland Theater, St. Paul, Minnesota",1984.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Minnesota,St. Paul,,
2017709851,"Steve's Bar-B-Q sign, Spencer, North Carolina",1982.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,North Carolina,Spencer,35.69236,-80.43478
2017713087,"Vegetable decoration, Menges, Livingston Manor, New York",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Livingston Manor,,
2017704454,"Ron's Wisconsin Cheese sign, mouse, angle 1, Luxemburg, Wisconsin",1992.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wisconsin,Luxemburg,44.53861,-87.70398
2017702906,"Library?, Locust Street, Oakland, Oregon",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oregon,Oakland,43.42206,-123.29841
2017705172,"Dolphin detail 2, Magic Carpet Golf, Key West, Florida",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Florida,Key West,24.55524,-81.78163
2017713807,"Menges fish from sand pond, Livingston Manor, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Livingston Manor,,
2017707394,"Shorty Holbert Texaco, Springfield, Missouri",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Missouri,Springfield,37.21533,-93.29824
2017712925,"Homowack breakfast table setting, Mamakating, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Mamakating,,
2017708945,"Storybook Land, Woodbridge, Virginia",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Virginia,Woodbridge,38.65817,-77.2497
2017702124,"Shell gas station (restoration), Winston-Salem, North Carolina",2001.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,North Carolina,Winston-Salem,36.09986,-80.24422
2017705373,"Covered bridge 2, Hutsie Putsie, Guestward Ho, Deposit, New York",1986.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Deposit,,
2017707682,"Sterline Windmill Service, Parkersburg, West Virginia",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,West Virginia,Parkersburg,39.26674,-81.56151
2017708547,"Peterson's Rock Garden, Redmond, Oregon",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oregon,Redmond,44.27262,-121.17392
2017710185,"Mountain Terrace Motel, Lake Ozark, Missouri",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Missouri,Lake Ozark,38.19864,-92.6388
2017712114,"Mr. Peanut, Ocean City, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Ocean City,39.27762,-74.5746
2017704800,"Sign, Putter's Paradise mini golf at New Wave Park, Missoula, Montana",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Montana,Missoula,46.87215,-113.994
2017707447,"Gibble Gas, Norman, Oklahoma",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oklahoma,Norman,35.22257,-97.43948
2017710639,"Motel Dine-a-ville sign, Vernal, Utah",1991.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Utah,Vernal,40.45552,-109.52875
2017705842,"Teepee BBQ at The Huckleberry Patch, Route 2, Hungry Horse, Montana",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Montana,Hungry Horse,48.3858,-114.06095
2017709989,"Colonial Park Motel, Meridian, Connecticut",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Connecticut,Meridian,,
2017702358,"Maywood Lodge, close-up view 2, N. 1st Street, Yakima, Washington",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Washington ,Yakima,,
2017710965,"Sands Plaza Club, Atlantic City, New Jersey",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Atlantic City,39.36415,-74.42306
2017713080,"Menges laundry, Livingston Manor, New York",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Livingston Manor,,
2017707797,"Olympic gas pumps, El Cajon, California",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,El Cajon,32.79477,-116.96253
2017702823,"Uptown Cleaners, 12th Street, Quincy, Illinois",1982.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Illinois,Quincy,39.9356,-91.40987
2017706314,"Bud and Ben Mufflers sign, W Illinois Avenue, Dallas, Texas",1994.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Texas,Dallas,32.78306,-96.80667
2017708299,"Goofy Golf, sign, Route 98A, Panama City Beach, Florida",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Florida,Panama City Beach,30.17659,-85.80549
2017710977,"Golden Nugget Casino, Atlantic City, New Jersey",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Atlantic City,39.36415,-74.42306
2017706091,"Lewis-Clark Center for Arts and History, Main Street, Lewiston, Idaho",2004.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Idaho,Lewiston,46.41655,-117.01766
2017710906,"Marlborough-Blenheim-Claridge Hotels, Atlantic City, New Jersey",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Atlantic City,39.36415,-74.42306
2017711032,"Colonial Hotel, Cape May, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Cape May,38.93511,-74.90601
2017713485,"Hanson's Hotel, Oquaga Lake, Deposit, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Deposit,,
2017712044,"Roller coaster, Atlantic City, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Atlantic City,39.36415,-74.42306
2017710503,"Fountain Court Motel sign, Clarence, New York",1989.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Clarence,,
2017707809,"Far-go gas pumps, Main Street, Barstow, California",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,Barstow,34.89859,-117.02282
2017707691,"Brown Jug Gas, Junction City, Oregon",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oregon,Junction City,44.21929,-123.20565
2017707786,"United Motors Service sign, Oshkosh, Wisconsin",1988.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wisconsin,Oshkosh,44.02471,-88.54261
2017710796,"Stevensville Hotel, Swan Lake, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Swan Lake,,
2017711742,"Swiss Bob ride, Seaside Heights, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Seaside Heights,39.94429,-74.07291
2017711625,"Boardwalk/beach, Point Pleasant, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Point Pleasant,40.08317,-74.06819
2017712850,"Grossinger's main lobby, Liberty, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Liberty,,
2017712285,"Boardwalk and Convention Hall, Asbury Park, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Asbury Park,40.22039,-74.01208
2017710365,"Tower Motel, Salt Lake City, Utah",1981.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Utah,Salt Lake City,40.76078,-111.89105
2017713743,"Unadilla House, Route 357, Otsego, New York",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Otsego,,
2017706628,"Home Depot, Santa Fe, New Mexico",2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Mexico,Santa Fe,35.68698,-105.9378
2017711912,"Casino Pier from beach. P.M., Seaside Heights, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Seaside Heights,39.94429,-74.07291
2017706698,"Reed's Billiards, Provo, Utah",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Utah,Provo,40.23384,-111.65853
2017709577,"Mammy's Cupboard, Route 61, Natchez, Mississippi",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Mississippi,Natchez,31.56017,-91.40329
2017711657,"Beach structure, Island Heights, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Island Heights,39.94206,-74.14986
2017709954,"Log Cabin Court, Salida, Colorado",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Colorado,Salida,38.53472,-105.9989
2017710825,"Granit Hotel & Country Club, Kerhonkson, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Kerhonkson,,
2017703737,"Dairy Burger ice cream sign, Bowie, Arizona",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Arizona,Bowie,,
2017710787,"Stevensville Hotel, Swan Lake, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Swan Lake,,
2017702951,"Clinton County Courthouse, angle 1, Wenatchee, Washington",2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Washington ,Wenatchee,,
2017704106,"G.E. Idea House (ca. 1937), 265 Woodlawn, St. Paul, Minnesota",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Minnesota,St. Paul,,
2017708235,"Sir Goony mini golf, spider, Chattanooga, Tennessee",1984.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Tennessee,Chattanooga,35.04563,-85.30968
2017703065,"Storefront Transom, angle 1, Main Street, Chinook, Montana",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Montana,Chinook,48.59,-109.23128
2017708256,"Deane and Jo's mini golf, stone house, Yakima, Washington",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Washington ,Yakima,,
2017712091,"Old Boardwalk stores, Ocean City, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Ocean City,39.27762,-74.5746
2017705268,"Shoe 1, Four Bears mini golf, Utica, Michigan",1986.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Michigan,Utica,42.62614,-83.03354
2017710468,"Snow Flake Motel sign, Lincoln Township, Michigan",1991.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Michigan,Lincoln Township,,
2017713792,"Menges new lounge, Livingston Manor, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Livingston Manor,,
2017710559,"Ahwahnee Motel sign, Denver, Colorado",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Colorado,Denver,39.73915,-104.9847
2017712264,"Hunt's Casino arcade, Wildwood, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Wildwood,38.99178,-74.81489
2017705557,"Red sphinx view 1, Wacky Golf, Myrtle Beach, South Carolina",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Carolina,Myrtle Beach,33.68906,-78.88669
2017702396,"Coral Castle, Route 1, Homestead, Florida",1990.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Florida,Homestead,25.46872,-80.47756
2017706363,,2004.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wyoming,,,
2017711173,"Hotel Intercontinental, Hilton Head Island, South Carolina",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Carolina,Hilton Head Island,32.19382,-80.73816
2017710574,"Thunderbird Motel sign, Ellensburg, Washington",2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Washington ,Ellensburg,,
2017705560,"Grey sphinx view 2, Wacky Golf, Myrtle Beach, South Carolina",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Carolina,Myrtle Beach,33.68906,-78.88669
2017704266,"Esso pump, Danville, Arkansas",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Arkansas,Danville,35.05398,-93.39352
2017713669,"Sugar Maples, Main Street, Maplecrest, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Maplecrest,,
2017708795,"Confederate flag, Wilmington, North Carolina",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,North Carolina,Wilmington,34.22573,-77.94471
2017706701,"Palisade Garden Roller Skating, San Diego, California",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,San Diego,32.71571,-117.16472
2017706208,"Bank of Ipswich, Main Street, Ipswich, South Dakota",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Dakota,Ipswich,45.44442,-99.02928
2017711610,"Carousel, Asbury Park, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Asbury Park,40.22039,-74.01208
2017706931,"Brook's Food catsup tower, Collinsville, Illinois",1991.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Illinois,Collinsville,38.67033,-89.98455
2017710947,"Resorts International Hotel, Atlantic City, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Atlantic City,39.36415,-74.42306
2017703486,"Curve Truck Stop, Routes 12 & 18, Monona, Wisconsin",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Wisconsin,Monona,43.06222,-89.33401
2017712540,"Stadium Course Tournament, Ponte Vedra Beach, Florida",1990.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Florida,Ponte Vedra Beach,30.23969,-81.38564
2017710308,"Old cabins, east of Leesville, Leesville, New York",1995.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Leesville,,
2017705652,"Fish Inn, Coeur d'Alene, Idaho",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Idaho,Coeur d''Alene,,
2017713809,"Menges, road side, a.m., Livingston Manor, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Livingston Manor,,
2017706741,"Clark's Super Market, Jacksonville, Florida",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Florida,Jacksonville,30.33218,-81.65565
2017704742,"Castle, Jackson Golf World, Route 51, Jackson, Mississippi",1986.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Mississippi,Jackson,32.29876,-90.18481
2017711822,"Casino Pier entrance, Seaside Heights, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Seaside Heights,39.94429,-74.07291
2017706380,"KTEW Studios, South Peoria Avenue, Tulsa, Oklahoma",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oklahoma,Tulsa,36.15398,-95.99277
2017705159,"Sphinx, Magic Carpet Golf, Route 98, Fort Walton Beach, Florida",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Florida,Fort Walton Beach,30.42059,-86.61707
2017702416,"Campus Drive-In Theater, closer view with neon, El Cajon Boulevard, San Diego, California",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,San Diego,32.71571,-117.16472
2017711104,"Sanderling Inn, Duck, North Carolina",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,North Carolina,Duck,,
2017711179,"Hotel Intercontinental, Hilton Head Island, South Carolina",1985.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Carolina,Hilton Head Island,32.19382,-80.73816
2017702180,"Blue Bird Truck Stop sign, Pryor Street, Atlanta, Georgia",1984.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Georgia,Atlanta,33.749,-84.38798
2017702354,"Aztec Motel, diagonal view 1, Route 66, Albuquerque, New Mexico",2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Mexico,Albuquerque,35.08449,-106.65114
2017705735,"Paul Bunyan and Babe angle 1, Trees of Mystery, Route 101, Klamath, California",1991.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,Klamath,41.52651,-124.03841
2017705265,"Humpty Dumpty, Till's Dairyland and Putt-R-Golf, Route 430, Mansfield, Ohio",1988.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Ohio,Mansfield,40.75839,-82.51545
2017712020,"Boardwalk feed pigeons, Atlantic City, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Atlantic City,39.36415,-74.42306
2017706938,"Skating sign, Sapulpa, Oklahoma",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oklahoma,Sapulpa,35.9987,-96.11417
2017705811,"Teepee, The Hogan Indian Arts and Crafts, Route 160, Mancos, Colorado",1991.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Colorado,Mancos,37.345,-108.28925
2017709453,"Kentucky Fried Chicken, Marietta, Georgia",1992.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Georgia,Marietta,33.9526,-84.54993
2017708141,"Mt. Baker Theater, Bellingham, Washington",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Washington ,Bellingham,,
2017713724,"Winter Clove, Round Top, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Round Top,,
2017706994,"Big John's Grocery Bags, Eldorado, Illinois",1993.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Illinois,Eldorado,37.81366,-88.4381
2017713802,"Menges boathouse (ca. 1940), Livingston Manor, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Livingston Manor,,
2017712192,"Mariner's Landing Pier, Wildwood, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Wildwood,38.99178,-74.81489
2017704993,"Rules, Golden West mini golf, Hill City, South Dakota",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Dakota,Hill City,43.93249,-103.57519
2017705993,"Old City Hall, now fire department, Las Vegas, New Mexico",2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Mexico,Las Vegas,35.59393,-105.2239
2017710433,"Maywood Lodge, Yakima, Washington",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Washington ,Yakima,,
2017704936,"Windmill (horizontal), Atkinson mini golf, Aberdeen, South Dakota",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Dakota,Aberdeen,45.4647,-98.48648
2017703048,"Corner Building, State & Pearl Streets, Ukiah, California",1991.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,Ukiah,39.15017,-123.20778
2017713365,"O'Hara House, Route 23A East of Lexington, NY, Lexington, New York",1976.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Lexington,,
2017708750,"Castle Rock, Saint Ignace, Michigan",1988.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Michigan,Saint Ignace,45.86614,-84.72751
2017703135,"Liberty Theater, angle 1, E. 3rd Street, Great Falls, Montana",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Montana,Great Falls,47.50024,-111.30081
2017709217,,2003.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,,,
2017706999,"Chase Hardware sign, Albuquerque, New Mexico",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Mexico,Albuquerque,35.08449,-106.65114
2017710138,"D's Motel cabin, Saltese, Montana",1987.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Montana,Saltese,,
2017712967,"Kutsher's 1947 building, Thompson, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Thompson,,
2017707883,"Fox Theater, Oakland, California",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,California,Oakland,37.80437,-122.2708
2017707760,"Chevrolet service sign, Smith Center, Kansas",1988.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Kansas,Smith Center,39.77918,-98.78507
2017704880,"Sign, Sir Goony Golf, Chattanooga, Tennessee",1986.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Tennessee,Chattanooga,35.04563,-85.30968
2017702654,"Empire Lodge #269, Church Street, Ottumwa, Iowa",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Iowa,Ottumwa,41.02001,-92.4113
2017703893,"Baker's shoe service sign, Caldwell Street, Rock Hill, South Carolina",1982.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,South Carolina,Rock Hill,34.92487,-81.02508
2017704189,"Specialty Auto Glass, NW 10th & Everett, Portland, Oregon",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oregon,Portland,45.52345,-122.67621
2017712813,"Grossinger's Room 7276 $78 day, Liberty, New York",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,Liberty,,
2017705997,"Schuylkill County Courthouse, Pottsville, Pennsylvania",1995.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Pennsylvania,Pottsville,40.68565,-76.1955
2017702754,"7-Up Bottling Company, overall vertical diagonal view, NE 14 & Sandy Boulevard, Portland, Oregon",1980.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Oregon,Portland,45.52345,-122.67621
2017711768,"1001 Nights ride, Seaside Heights, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Seaside Heights,39.94429,-74.07291
2017702469,"Leo's Key Service, Amsterdam Avenue, (73-74 Streets), New York City, New York",1984.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New York ,New York City,,
2017712093,"Boardwalk early A.M., Ocean City, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Ocean City,39.27762,-74.5746
2017711025,"Windsor Hotel, Cape May, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Cape May,38.93511,-74.90601
2017711816,"Doorway to Hell actor, Seaside Heights, New Jersey",1978.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,New Jersey,Seaside Heights,39.94429,-74.07291
2017707578,"Hat & Boots Texaco, Seattle, Washington",1977.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Washington ,Seattle,,
2017710004,"Blue Bird Tourist Court, Pine Bluff, Arkansas",1979.,"Credit line: John Margolies Roadside America photograph archive (1972-2008), Library of Congress, Prints and Photographs Division.",United States,Arkansas,Pine Bluff,34.22843,-92.0032
